'cnes','id','municipio_id','nome'
'770558','5648','36','ORAL C CLINICA ODONTOLOGICA LTDA'
'9812946','5649','214','ANALISES LABORATORIO'
'84409','5650','110','LABORE POSTO DE COLETA SEU DOTO'
'7576641','5651','210','POLO DE ACADEMIA DE SAUDE DO GUANABARA'
'794112','5652','94','SOS OTORRINO'
'511579','5653','172','FARMACIA BASICA MUNICIPAL'
'246514','5654','94','CORPUS SALUS'
'9068104','5655','94','ODONTO MAIS'
'273465','5656','94','RACHADEL ODONTOLOGIA E CONSULTORIA MEDICA'
'9189076','5657','194','POLICLINICA MUNICIPAL DR JOSE JOACIO DE ARAUJO MORAIS'
'428957','5658','94','DUAMED SERVICOS MEDICOS E ODONTOLOGICOS'
'759155','5659','174','FARMALIFE'
'7592795','5660','183','CENTRO DE ESPECIALIDADES ODONTOLOGICAS CEO'
'859001','5661','22','ACADEMIA DA SAUDE BSR'
'9759557','5662','210','CONSULTORIO ODONTOLOGICO DRA ROSALYA COURA'
'760781','5663','212','CAPS DE TACIMA'
'311936','5664','94','FISIOREABILITACAO AVERSARI'
'754277','5665','135','UP ODONTO'
'7467842','5666','94','CROMA CENTRO DE REABILITACAO ORAL DE MANAIRA'
'9961216','5667','94','CONSULTORIO DE PSICOLOGIA AILA SOUZA MUNIZ'
'454419','5668','123','CEMAM CENTRAL DE MATERIAL E MEDICAMENTOS'
'7825919','5669','94','CONSULTORIO DE NUTRICAO VANESSA GONCALVES MENESES'
'7493606','5670','94','CONSULTORIO ODONTOLOGICO VICTOR DE OLIVEIRA NOBREGA DE OLIVE'
'737364','5671','135','ANA FARMA'
'9828591','5672','94','CLINICA MEDICA IVANY ANDRADE'
'7393938','5673','15','FARMACIA BASICA DE AREIA DE BARAUNAS'
'7992661','5674','46','CLINICA CRESCER'
'9056734','5675','218','BIOEXAMES'
'864676','5676','174','CENTRO DE FISIOTERAPIA MANOEL CARLOS SOBRINHO'
'7881215','5677','94','CLINICA ODONTOLOGICA OLIVEIRA E LOUREIRO'
'805726','5678','50','ORTOCENTER JK'
'696668','5679','135','MEGAPHARMA'
'770701','5680','50','CLINICA CONEXAO ATIPICA'
'9906568','5681','94','ORALCLINIC BANCARIOS'
'7652771','5682','94','CONSULTORIO ODONTOLOGICO DRA DANIELLE COSTA RODRIGUES'
'9182225','5683','94','ORTHOUNI'
'9405593','5684','112','ACADEMIA DE SAUDE DE MARCACAO'
'9869298','5685','94','ANGIONEURO'
'9682775','5686','94','ALL SMILES INSTITUTO ODONTOLOGICO'
'9190546','5687','171','POLICLINICA MUNICIPAL DR JOSE LINS DE ALBUQUERQUE ZE DE ULE'
'713104','5688','94','ESTIMA CLINICA I'
'430641','5689','46','USF FRANCISCO DE LIRA BRAGA USF FRANCIMAR DA FARMACIA'
'7538316','5690','94','INTEGRATIVE TERAPIA OCUPACIONAL FISIOTERAPIA E EDUCACAO'
'837288','5691','94','FISIOCLASS'
'485365','5692','94','IMUNOPHARMA'
'9501622','5693','94','NOVAMCPB'
'694533','5694','94','NEVES DIAGNOSTICA'
'7397526','5695','16','LABORATORIO DE PROTESES DENTARIAS'
'56766','5696','50','CLINICA DR NA HORA'
'7442920','5697','99','CENTRO DE ATENCAO PISICOSSOCIAL DE JURIPIRANGA CAPS'
'9805443','5698','14','BIOCLIN LABORATORIOS'
'220337','5699','50','HOSPITAL DE CLINICAS DE CAMPINA GRANDE'
'7530331','5700','18','ACADEMIA DE SAUDE DE ASSUNCAO PB'
'9937846','5701','94','CONSULTORIO DE PSICOLOGIA JALMARATAN MACEDO'
'744964','5798','94','FARMACIA PAGUE MENOS JOSE AMERICO'
'895660','5702','94','CONSULTORIO DE PSICOLOGIA FRANCISCA ALVES DA SILVA'
'32883','5703','94','CONSULTORIO MEDICO GISELIA BARRETO DIAS'
'18406','5704','171','CER CENTRO DE REABILITACAO SANTA RITA'
'9935401','5705','94','CONSULTORIO MEDICO DRA CARLA SIMONE MARSICANO'
'409804','5706','81','MULTI ANALISES LABORATORIO DE ANALISES CLINICAS'
'9928782','5707','94','ARL SERVICOS DE SAUDE E PSICOLOGIA'
'9765700','5708','94','ACAO SOCIAL ARQUIDIOCESANA'
'9227547','5709','135','HOSPITAL DAY'
'7513208','5710','218','CENTRO DE ATENCAO PSICOSSOCIAL CAPS I'
'9469176','5711','210','VIGILANCIA EM SAUDE'
'603171','5712','53','SAMU CARRAPATEIRA'
'904562','5713','94','CONSULTORIO ODONTOLOGICO DRA JULIANA DE ALMEIDA LEMOS QUEIRO'
'7685793','5714','22','BARRA LAB LABORATORIO CLINICO'
'9282831','5715','94','POLICLINICA DAS PRAIAS'
'413917','5716','28','POLO DE ACADEMIA DA SAUDE ANTONIO PAULO'
'761427','5717','94','STUDIO DE PILATES RAIANE RODRIGUES'
'9026126','5718','94','CONSULTORIO ODONTOLOGICO KALYNA LIGIA AMORIM MACEDO'
'849731','5719','215','ESF VII ASSENTAMENTO'
'9561501','5720','94','CLINEPA CENTRO HOSPITALAR'
'51942','5721','94','ANALISES CLINICAS DR MAURILIO DE ALMEIDA CENTRO'
'433748','5722','94','FARMACIA PAGUE MENOS VALENTINA'
'9591680','5723','94','COMPARTILHE SAUDE E EDUCACAO'
'9676643','5724','135','FACIMAGEM'
'9892435','5725','171','ANALISIS LABORATORIO CLINICO E INFANTIL SS LTDA'
'7999194','5726','94','ODONTO ADVANCED'
'9172343','5727','62','LABORATORIO MUNICIPAL DE ANALISES CLINICAS DE COREMAS'
'510335','5728','135','AQUARELA POLICLINICA INFANTIL'
'7867565','5729','218','POLO DE ACADEMIA FREI DAMIAO'
'480568','5730','36','AFETUS MEDICINA ULTRASSONOGRAFIA'
'9888772','5731','14','UNIDADE DE VIGILANCIA SANITARIA DE AREIA'
'9853596','5732','135','OFTALMOLASER'
'729280','5733','94','RAVA SERVICOS MEDICOS'
'9600086','5734','62','LABORATORIO DE ANALISES CLINICAS SANTA RITA DE CASSIA'
'81809','5735','50','RM STUDIO DE PILATES E FISIOTERAPIA'
'802581','5736','135','SIMETRICA ODONTOLOGICA'
'9926720','5737','58','CADEIA PUBLICA DE CONCEICAO SAUDE PRISIONAL'
'9256032','5738','86','LABORATORIO DE PROTESE DENTARIA DE IMACULADA PB'
'621986','5739','26','JM LABORATORIO DE ANALISES CLINICAS'
'9157980','5740','94','DERMOFTALMO'
'9349308','5741','94','ORTHO PREMIUM HARMONIA FACIAL'
'9764356','5742','94','CORPO E MENTE CLIN'
'9886079','5743','94','PREVENCOR'
'71110','5744','65','UNIDADE BASICA DE SAUDE DA FAMILIA IV'
'7459785','5745','1','CENTRAL DE REGULACAO DE AGUA BRANCA PB'
'647691','5746','94','HAPCLINICA ARIANO SUASSUNA'
'7846045','5747','210','CEOS'
'9583017','5748','218','UNIDADE ANCORA MARINA ELIZA DE LIMA PONTO DE APOIO'
'7769687','5749','94','CONSULTORIO MEDICO DRA DANIELE LOUREIRO MANGUEIRA PAIVA'
'7472218','5750','170','DR JOAO BOSCO PEREIRA SERVICO ESPECIALIZADO EM SAUDE'
'425532','5751','94','FARMACIA PAGUE MENOS GEISEL'
'502766','5752','50','CARDIOMAIS'
'905054','5753','77','CENTRO DA MULHER CLAUDIA ROBERTA GOMES SILVA DANTAS'
'9254153','5754','94','ODONTOCENTER CLINICA ODONTOLOGICA'
'7813023','5755','67','VIGILANCIA EM SAUDE DE CUITE DE MAMANGUAPE'
'212431','5756','94','ORTOPLUS SERVICOS EM SAUDE'
'44075','5757','94','ELFISIO HOUSE FISIOTERAPIA E PILATES HOME CARE'
'747688','5758','135','DENTCLIN'
'9923098','5759','110','COMAM'
'9936637','5760','163','CONSULTORIO MEDICO DR ANTONIO LUIZ'
'610399','5761','94','EXPRESSAR PSIQUE CONSULTORIO DE PSICO'
'759201','5762','174','AGOSTINHOFARMA'
'9277587','5763','207','SERVICO DE ATENDIMENTO DOMICILIAR DE SOLANEA'
'9319530','5764','112','ULTRALAB JOANA DA ROCHA SILVA'
'506567','5765','50','FARMACIA PAGUE MENOS'
'9933484','5766','81','CLINICA SENHORA DA LUZ'
'9927530','5767','94','DERMA MEDICAL CENTER'
'9267182','5768','46','CIC CENTRO DE IMAGENS DE CAJAZEIRAS'
'316768','5769','180','POSTO DE COLETA DIAGNOSTIC DE SAO FRANCISCO'
'488275','5770','171','CAPS AD DA ESPERANCA SANTA RITA'
'7772084','5771','210','ODONTO SOUSA'
'57177','5772','31','SAMU 192 BOM JESUS'
'800759','5773','56','UNIDADE DE REFERENCIA DA COVID 19'
'869724','5774','139','CIACD CENTRO DE INCLUSAO E APOIO A CRIANCA COM DEFICIENCIA'
'9934294','5775','164','ACADEMIA DA SAUDE DE SALGADINHO'
'757357','5776','36','CENTRO DE REABILITACAO DE BREJO DO CRUZ PB'
'7508786','5777','130','NASF II OLHO DAGUA'
'7815603','5778','94','CSO CENTRO DE SAUDE OCUPACIONAL DRA MARIA DE FATIMA'
'9200908','5779','135','CONSULTORIO ODONTOLOGICO DRA RITA DE CASSIA CORDEIRO'
'7739966','5780','115','UBS VI CLOVIS AGRA DE MELO'
'889644','5781','4','UBSF'
'762385','5782','135','CONSULTORIO DRA KLEBIA VERISSIMO'
'793361','5783','50','LABSANGUE LABORATORIO DE ANALISES CLINICAS'
'822620','5784','149','UBS ANCORA DE TANQUES'
'484679','5785','47','POLO DE ACADEMIA DA SAUDE DE SAO BRAZ'
'7768362','5786','94','BIOFISIO'
'9847154','5787','94','CLIM CONSULTORIOS'
'183237','5788','208','UBSF VII MARIA DA GLORIA FREDERICO DE OLIVEIRA MENE'
'505730','5789','157','ESPACO REABILITAR'
'793248','5790','46','LX MED'
'799637','5791','50','CENTERKIDS'
'7391420','5792','47','POLO DE ACADEMIA DE SAUDE CAJAZEIRINHAS'
'9956298','5793','94','CONSULTORIO ODONTOLOGICO CHRISTOPHER CADETE DE FIGUEIREDO'
'9918175','5794','94','MANAIRA MEDICAL CENTER POLICLINICA'
'9794034','5799','46','JOSE LOPES BRASILEIRO'
'9895280','5800','94','DUEDENTALE'
'51586','5801','94','ANALISES CLINICAS DR MAURILIO DE ALMEIDA CABO BRANCO'
'9872272','5802','217','UNIDADE DE SAUDE DA FAMILIA V SITIO TRES IRMAOS'
'171700','5803','192','ACADEMIA DA SAUDE DE SAO JOSE DOS CORDEIROS'
'9049053','5804','94','RANIERI ODONTOLOGIA'
'9771220','5805','25','MEDICMAIS'
'503851','5806','135','CLINICA MARCILIA LOPES'
'428566','5807','25','FARMACIA PAGUE MENOS'
'9473386','5808','218','FARMACIA BASICA DE UIRAUNA'
'782505','5809','72','CENTRO DE ESPECIALIDADES EM SAUDE'
'647675','5810','205','CENTRO DE REABILITACAO JOSE ADAILZO DA SILVA'
'773298','5811','135','LABORATORIO MAURILIO DE ALMEIDA'
'9562508','5812','42','LAB DE PROTESE DENTARIA DE CACIMBA DE AREIA PB'
'9853944','5813','50','GRUSCENKA SARAI CAVALCANTI'
'7845855','5814','135','CLINSER'
'9715819','5815','94','UNIDENTAL'
'9088938','5816','164','UNIDADE DE SAUDE DE SERRARIA'
'9954279','5817','123','HOSPITAL DIA SANTA MARIA'
'94919','5818','135','MARCILIO MOREIRA PEREIRA'
'894028','5819','94','CLIM CONSULTORIOS'
'9871152','5820','94','SERFISIO SERVICOS FISIOTERAPEUTICOS'
'7960778','5821','94','BIOMEDICAL'
'483044','5822','164','FARMACIA MUNICIPAL DE SALGADINHO'
'752975','5823','135','EYDENTAL CENTRO ODONTOLOGICO'
'473448','5824','94','JOAO PESSOA PB ABELARDO ALVES DE AZEVEDO UNIDADE B N 28'
'7743912','5825','210','SAMU 192 BASE SOUSA USB 03'
'886823','5826','210','PONTO DO PROTETICO'
'9747958','5827','98','LABORATORIO ALEXANDRINA ALMEIDA GAMBARRA'
'479012','5828','120','ACADEMIA DE SAUDE FELISBERTO FELIX FERREIRA'
'283703','5829','94','ESPACO DO SORRISO TAMBIA'
'198668','5830','113','POLO DE ATENDIMENTO COVID19'
'9999795','5831','146','ACADEMIA DE SAUDE MARIVALDO DE FREITAS BARBOSA'
'792438','5832','94','CLINMED CENTRO DE ATENDIMENTO MEDICO'
'726834','5833','46','USB 2 CZ'
'7697430','5834','207','CONSULTORIO ODONTOLOGICO MARIA LUCIA TEIXEIRA VAZ'
'491659','5835','150','UBS EUSEBIO FERNANDES DE ALMEIDA SITIO VAQUEJADOR'
'69884','5836','154','CAPS I HELIO MONTEIRO DE LIMA'
'9737359','5837','1','CEO TIPO I AGUA BRANCA'
'9385878','5838','94','OFTALMOLOGICA'
'9816453','5839','134','FARMACIA BASICA DE PASSAGEM'
'821098','5840','94','DORE SEGURANCA EM MEDICINA DO TRABALHO'
'433101','5841','94','FARMACIA PAGUE MENOS OCEANIA 02'
'806846','5842','94','CENTRO DE ESPECIALIDADES ODONTOLOGICAS CEO MANGABEIRA'
'9702873','5843','94','DIMPI GESTAO EM SAUDE LTDA'
'9221921','5844','72','COMPLEXO DE SAUDE CARLOS ALBERTO MACHADO'
'9657401','5845','94','MOBILIZE FISIOTERAPIA ESPECIALIZADA'
'373192','5846','77','VITORIALAB LABORATORIO DE ANALISES CLINICAS'
'9248889','5847','94','CONSULTORIO MEDICO DRA CAROLINA BANDEIRA'
'7683103','5848','25','CLINCARDIO'
'7999178','5849','94','CLINICA PLENITUDE'
'899534','5850','94','INSTITUTO COGNITIVA BEM ESTAR E SAUDE MENTAL'
'7862229','5851','22','FARMACIA BASICA MUNICIPAL'
'9168087','5852','42','NASF III CACIMBA DE AREIA'
'9558349','5853','94','CLINICA DE CARDIOLOGIA DR JOSE MIGUEL GONCALVES'
'436747','5854','212','UBS ANTONIO TEIXEIRA DOS SANTOS'
'9087761','5855','94','CONSULTORIO MEDICO DRA HELLEN VIRGINIAT PALITOT DE ALMEIDA'
'9207716','5856','135','ULTRA CLIN'
'9682465','5857','72','UNIDADE BASICA DE SAUDE IV'
'7484674','5858','46','POLO DE ACADEMIA DE SAUDE I DE CAJAZEIRAS'
'9260072','5859','94','CENTRALFISIO'
'9177256','5860','94','CENTRAFONO'
'697273','5861','94','DRA WALESKA CAETANO ATENDIMENTO ODONTOLOGICO'
'9286993','5862','94','ESPACOS FISIO'
'7945779','5863','94','ORALSTUDIO'
'64548','5864','94','CLINICA DE FISIOTERAPIA RESTAURAR'
'9068082','5865','94','CONSULTORIO ODONTOLOGICO DRA SOCORRO LACET'
'9553681','5866','94','DIGIODONTO'
'7867891','5867','218','CLINICA GINESOM'
'7728719','5868','135','SPINE PHYSIO'
'869643','5869','139','CENTRO DE CONTROLE DE ZONOOSES'
'9169059','5870','135','CENTRO MEDICO DE PATOS'
'450111','5871','94','LUMINA ESPACO TERAPEUTICO'
'547654','5872','94','ISOMED'
'220221','5873','102','ACADEMIA DA SAUDE DO CRISTO REI'
'9467718','5874','171','HOSPITAL METROPOLITANO DOM JOSE MARIA PIRES'
'9426310','5875','8','POSTO ANCORA DE VIEIRA'
'9958940','5876','127','CAF FARMACIA BASICA DE NOVA FLORESTA'
'9907289','5877','94','FALCON SERVICE'
'882259','5878','22','THIAGO SANTOS FISIOTERAPEUTA'
'383279','5879','94','GENOMA MED HUB'
'9387765','5880','135','IMPLANTEX'
'9906371','5881','94','SORRIR SOLUCOES EM ODONTOLOGIA'
'472220','5882','135','LAB VITAE'
'7733607','5883','94','CONSULTORIO ODONTOLOGICO DR ALEXANDRE DINIZ'
'7670559','5884','46','CLINICA DE FRATURAS E ORTOPEDIA DR CARLOS FABRICIO'
'623997','5885','127','NOVALAB'
'9889914','5886','123','APIPCD'
'223603','5887','94','NUCLEO DE PESQUISA E TRATAMENTO DA ENDOMETRIOSE'
'678309','5888','50','FONO COM AMOR'
'177423','5889','48','PRONTO ATENDIMENTO DE CALDAS BRANDAO'
'79456','5890','94','C FISIO'
'9210415','5891','94','INFINITY CLINICA DE PSICOLOGIA E PSICOPEDAGOGIA LTDA'
'7408269','5892','171','MIRIRI ALIMENTOS E BIOENERGIA SA'
'7927908','5893','25','UPA 24H UNIDADE DE PRONTO ATENDIMENTO BAYEUX'
'482366','5894','94','ISO INSTITUTO DO SORRISO'
'9604707','6376','94','GINOCLIN'
'7510888','5895','46','UNIDADE SAUDE DA FAMILIA MUTIRAO II'
'667293','5896','22','UNIDADE BASICA DE SAUDE DO SALGADO'
'9655611','5897','200','NLMED'
'7468105','5898','47','VIGILANCIA SANITARIA DE CAJAZEIRINHAS'
'513768','5899','172','POLO DE ACADEMIA 2 DE SANTA TERESINHA'
'9232826','5900','94','CONSULTORIO ODONTOLOGICO DRA VALDILENE SINESIO RAMOS'
'479365','5901','135','FARMACIA PAGUE MENOS'
'9154337','5902','62','POLO DE ACADEMIA DE SAUDE DO CABO BRANCO'
'7853238','5903','94','CLINICA DE ARRITMOLOGIA DA PARAIBA'
'283479','5904','132','ESF UBIRAGIVAL NUNES MENEZES'
'9178651','5905','135','CLINICA ESPECIALIZADA REUMATOLOGIA'
'694983','5906','135','FARMACIA SANTA CLARA'
'32816','5907','94','UNIMED JOAO PESSOA COOPERATIVA DE TRABALHO MEDICO FILIAL'
'259144','5908','50','ONCOLIFE'
'7775865','5909','135','CONSULTORIO ODONTOLOGICO DRA BRUNA FREIRE'
'904457','5910','152','LABORATORIO MUNICIPAL DE ANALISES CLINICAS DE PRATA'
'7424663','5911','135','CENTRAL DE BIOPSIAS'
'650943','5912','8','PRONTO ATENDIMENTO DE MATA REDONDA'
'7394551','5913','164','NASF'
'497312','5914','135','CLINICA EDMUNDO XAVIER'
'9919457','5915','94','VACINA CENTER'
'9946578','5916','94','SAUDDEFISIO SAUDE ESTETICA EM FISIOTERAPIA'
'903728','5917','123','DANILO MAYER FEITOSA DE OLIVEIRA'
'7461208','5918','42','LABVITA LABORATORIO CLINICO'
'9745769','5919','25','ART SORRISO'
'9106065','5920','94','OTOCP'
'7415796','5921','16','NASF'
'9536795','5922','218','UNIDADE ANCORA MATO GROSSO PONTO DE APOIO'
'7500416','5923','219','CENTRO DE ESPECIALIDADES ODONTOLOGICA DE UMBUZEIRO'
'614459','5924','74','CAPS CENTRO DE ATENCAO PSICOSSOCIAL DE DONA INES'
'454486','5925','153','ACADEMIA DA SAUDE PADRE IBIAPINA'
'397482','5926','50','CITOMAMA'
'412953','5927','81','INTERACAO KIDS'
'7674503','5928','94','CONSULTORIO MEDICO DRA MARCELA VIDAL'
'9215565','5929','94','POLICLINICA EMMA'
'745014','5930','94','JAD DIAGNOSTICO'
'9282475','5931','94','INSPIRAR'
'9508996','5932','177','OROFACIAL SAO BENTO'
'9843140','5933','46','HERICLIS GEORGE FEITOSA ALBUQUERQUE'
'9885730','5934','128','LABORATORIO DE PROTESE DENTARIA DE NOVA OLINDA'
'9939563','5935','94','CONSULTORIO MEDICO DR JEFFERSON QUEIROZ CARNEIRO'
'785393','5936','88','SANTO ANTONIO ESPECIALIDADES MEDICAS'
'9974881','5937','94','ANALISIS LABORATORIO CLINICO E INFANTIL GROTAO'
'41459','5938','94','CLINICA CRESCER'
'9251952','5939','94','INSTITUTO VISAO PARA TODOS'
'9026029','5940','94','LINDAIR ALVES DA SILVA'
'303860','5941','94','FISIO CERTER'
'515566','5942','94','FARMACIA PAGUE MENOS UNIVERSITARIA'
'833770','5943','139','CENTRAL DE ABASTECIMENTO FARMACEUTICO'
'7502648','5944','213','ESF VII JOSE MELQUIADES VILAR PRIMEIRO'
'497517','5945','94','CLIMEO'
'7749481','5946','94','CONSULTORIO ODONTOLOGICO DRA NAYARA AVILA GARCIA'
'228664','5947','94','CLINDIMAGEM'
'759392','5948','174','LABFARMA'
'9843728','5949','62','SANTA CECILIA ODONTOLOGIA'
'79944','5950','94','CONSULTORIO DE PSICOLOGIA SAULO BAGATINI SILVA'
'505714','5951','171','FARMACIA PAGUE MENOS'
'9989072','5952','94','FISIOPRIME'
'31542','5953','21','UBS PREFEITO ALYSON JOSE DA SILVA AZEVEDO'
'273414','5954','214','SAMU 192 TAVARES PB'
'9489401','5955','94','HOSPITAL MILAGRES'
'9201351','5956','152','UNIDADE ANCORA LAURA CECILE DE SOUSA'
'9558551','5957','135','FARMACIA BASICA'
'212725','5958','94','MEDLAR HOME CARE'
'7454368','5959','113','UNIDADE ANCORA ASSENTAMENTO ZUMBI DOS PALMARES'
'9975896','5960','152','ACADEMIA DE SAUDE'
'7815735','5961','94','CLINICA DE FISIOTERAPIA CAROLINE ESCOREL'
'9927859','5962','50','ESPACO PSI'
'400572','5963','50','CLINICA ENDOCUORE'
'798320','5964','89','CLINIMAX'
'7652313','5965','1','CAPS I AGUA BRANCA PB'
'46221','5966','135','EQUIPE DE APOIO EMAP PATOS PB'
'9278362','5967','135','LABORATORIO GUIMARAES'
'52388','5968','103','PEDRO LUIZ SERVICO DE CIRURGIA E ENDOSCOPIA EIRELI'
'7945477','5969','210','MICROANALISE'
'9888276','5970','135','ESC ESPACO SAUDE E CUIDAR'
'845957','5971','151','RADIODONTO'
'9497951','5972','46','ODONTOPROTESE'
'9321497','5973','46','CLINICA SANTA MARIA LTDA'
'7946562','5974','42','CAPS I DE CACIMBA DE AREIA'
'9066764','5975','81','POLICLINICA DO NORDESTE'
'7456301','5976','219','VIGILANCIA EPIDEMIOLOGICA DE UMBUZEIRO'
'9405607','5977','112','FARMACIA BASICA DE SAUDE DE MARCACAO'
'9236872','5978','94','CONSULTORIO MEDICO DRA JULIANA REBECA'
'713341','5979','94','LUPPA LABORATORIOS'
'9388400','5980','113','UNIDADE BASICA DE SAUDE NOVO MARI'
'9895787','5981','118','LABORATORIO MUNICIPAL DE ANALISES CLINICAS'
'515914','5983','94','MASTER CLINIC SAUDE'
'9066683','5984','155','PRO SANGUE DIAGNOSTICO'
'776467','5985','94','CENTRO DA MULHER 8 DE MARCO'
'7615302','5986','130','ACADEMIA DE SAUDA DE OLHO DAGUA'
'740624','5987','94','ILUMINAR CLINICA DE DESENVOLVIMENTO INFANTIL'
'9836616','5988','94','ORAL CLINIC'
'810312','5989','218','UROMED'
'9802711','5990','81','INOVAR ODONTOLOGIA ESPECIALIZADA'
'742910','5991','50','GIANCA PORTO MASTOLOGISTA'
'9598340','5992','135','CLIMESTRA CLINICA MEDICA ATIVIDADE E SERVICOS EIRELI'
'9672729','5993','94','CLINICA OFTALMOLOGICA SUZYANNE VALESKA DE OLIVEIRA'
'800694','5994','118','LABORCLIN'
'9431519','5995','92','ED PROTESE'
'9843604','5996','94','SANTA CRUZ SAUDE'
'3689','5997','77','UNIDADE DE SAUDE PRISIONAL DE ESPERANCA'
'9977600','5998','94','RESTAURE ODONTOLOGIA ESPECIALIZADA'
'83615','5999','94','HOSPITAL DE OLHOS DA PARAIBA'
'7745761','6000','147','CENTRO DE ATENCAO PSICOSSOCIAL DE PITIMBU'
'9685499','6001','94','CONSULTORIO DRA VIVIAN MACIEL'
'9964916','6002','50','ICNPB'
'9488553','6003','210','ODONTO CLINICA'
'9666281','6004','94','ODONTOLIER'
'899607','6005','94','ESPACO MENTE E CORPO'
'835269','6006','88','AGENCIA TRANSFUSIONAL DE ITABAIANA'
'7518072','6007','94','COOFISIO PB'
'7414935','6008','94','CLINIFISIO'
'9329358','6009','92','LABORATORIO DE PROTESES DENTARIA DE JACARAU'
'515590','6010','94','FARMACIA PAGUE MENOS AEROCLUBE'
'7933320','6011','94','CLINICA SANTA MADRA'
'85103','6012','94','REUMATOCLIM'
'534242','6013','55','UNIDADE MISTA DE CATINGUEIRA'
'871001','6014','94','INSTITUTO DE ASSISTENCIA DAS AMERICAS'
'192295','6015','123','CLINICA EUGENIO HENRIQUE BARBOSA'
'7677480','6016','94','UNIFACE REABILITACAO ORAL E CIRURGIA DA FACE LTDA ME'
'32824','6017','94','INSTITUTO DE OLHOS'
'838977','6018','50','CARDIOLOGIA CG'
'7848943','6019','194','ACADEMIA DE SAUDE LUZIA FRANCISCA DE JESUS'
'9402020','6020','135','MOTOLANCIA'
'7752741','6021','94','CLINICA OFTALMO'
'714615','6022','94','POLICLIN SAUDE'
'757306','6023','141','HOSPITAL DE CAMPANHA COVID 19 DE PIANCO'
'9920390','6024','110','EMBRAMED SERVICOS MEDICOS'
'9197974','6025','210','FJ LABORATORIO DE PROTESE DENTARIA'
'9919058','6026','94','CONSULTORIO MEDICO DRA MARIANGELA DE MEDEIROS BARBOSA'
'9359354','6027','94','SOLUTION ODONTOLOGICA'
'112941','6028','169','ACADEMIA DE SAUDE DE SANTA INES'
'9223673','6029','94','CONSOLTORIO ODONTOLOGICO DRA MARIANA TRIGUEIRO'
'897132','6030','170','CLINICA ANALISE RADIODIAGNOSTICA'
'383252','6031','110','INSTITUTO SALUTE'
'9620346','6032','135','VIVARE ESPACO TERAPEUTICO'
'9338888','6033','94','DL MED'
'9726721','6034','94','ESTHETIQUEODONTOLOGIA'
'9933476','6035','81','PRESMEDICOS LTDA'
'9365192','6036','94','CONSULTORIO DE PSICOLOGIA ANDRESON MENEZES'
'425559','6037','94','FARMACIAPAGUE MENOS CRUZ DAS ARMAS'
'754536','6038','135','ODONTOFISIOLAB'
'9243321','6039','135','LABORATORIO DE ANALISES CLINICAS DIAGNOSTICUS'
'7394624','6040','18','PSF II ASSUNCAO'
'9290168','6041','41','POSTO DE COLETA DE ANALISES CLINICAS DR IVAN CAVALCANTI'
'33588','6042','151','UNISAUDE LABORATORIO CLINICO'
'9402535','6043','136','ACADEMIA DA SAUDE DE PAULISTA II'
'7389280','6044','219','CENTRO MUNICIPAL DE FISIOTERAPIA DE UMBUZEIRO'
'15350','6045','171','BIOCITO'
'9597255','6046','135','UMBERTO JOUBERT DE MORAIS LIMA'
'102369','6047','186','SAMU 192 SAO JOSE DE ESPINHARAS PB'
'815888','6048','94','CONSULTORIO MEDICO DRA SILVIA EMILIA DIAS DOS'
'9985808','6049','94','CETOX PB'
'9548009','6050','62','BIOEXAMES'
'440426','6051','135','FARMACIA PAGUE MENOS'
'7846568','6052','94','NOVA ODONTOLOGICA'
'737437','6053','135','EMPORIO PHARMA'
'732079','6054','119','PLANO ASSISTENCIAL RENASCER'
'9070109','6055','94','CONSULTORIO DR CESAR RATHKE'
'475726','6056','94','SOS COLUNA'
'408484','6057','177','VACCIN CENTRO DE IMUNIZACAO'
'9938680','6058','110','ACADEMIA DA SAUDE POLO BASICO'
'476587','6059','81','FARMACIA PAGUE MENOS'
'836885','6060','94','CONSULTORIO MEDICO DR VALDEBAN DANTAS DA'
'9066136','6061','94','ANGIOCENTRO'
'73598','6062','94','ANALISIS LABORATORIO CLINICO E INFANTIL VALENTINA'
'7869770','6063','94','CONSULTORIO ODONTOLOGICO FLAVIA SILVA LOPES DE SA'
'546380','6064','46','DRA PAULA FRANCINETE CONSULTORIO ODONTOLOGICO'
'428825','6065','94','FARMACIA PAGUE MENOS MANAIRA'
'549584','6066','171','FARMACIA NERIS'
'740608','6067','94','INSTITUTO ABACARE JOAO PESSOA'
'540390','6068','171','MARINHO ODONTOLOGIA'
'448729','6069','94','CLINICA DE HOMEOPATIA DRA NORMA P DANTAS CAVALCANTI'
'9171118','6070','42','FARMACIA BASICA DE CACIMBA DE AREIA PB'
'7833474','6071','81','JOSE UMBERTO AGRICIO DE LIRA FILHO EIRELI ME'
'9048995','6072','94','HCHOSP HOSPITAL LAR'
'7816189','6073','119','LAB VITA POSTO DE COLETA UNIDADE MATUREIA PB'
'9320725','6074','94','CLINICA AMIVIDA'
'836516','6075','66','LABORATORIO MUNICIPAL DE ANALISES CLINICAS'
'9954546','6076','94','ORTO CLEAN CONSULTORIO ODONTOLOGICO'
'709522','6077','211','VIGILANCIA EM SAUDE'
'9276750','6078','94','CONSULTORIO DE FONOAUDIOLOGIA LILIANE MARIE DE LIMA'
'9465987','6079','94','PALOMA MENEZES DA COSTA'
